Number of prospects entering the Quiz Funnel,Cost per Prospect Entering the Quiz Funnel,Lead Conversion Rate,Sales per Lead,Break-even Product Price,Number of generated leads,Number of Sales,Initial Ad Investment,Revenue
13500,0.4,0.17,0.19,12.383900928792569,2295,436.05,5400,5400
13500,0.4,0.19,0.17,12.383900928792569,2565,436.05,5400,5400
14000,0.4,0.17,0.19,12.383900928792569,2380,452.2,5600,5599.999999999999
14000,0.4,0.19,0.17,12.383900928792569,2660,452.20000000000005,5600,5600
14500,0.4,0.17,0.19,12.383900928792569,2465,468.35,5800,5800
14500,0.4,0.19,0.17,12.383900928792569,2755,468.35,5800,5800
15000,0.4,0.17,0.19,12.383900928792569,2550,484.5,6000,6000
15000,0.4,0.19,0.17,12.383900928792569,2850,484.50000000000006,6000,6000
15500,0.4,0.17,0.19,12.383900928792569,2635,500.65000000000003,6200,6200
15500,0.4,0.19,0.17,12.383900928792569,2945,500.65000000000003,6200,6200
16000,0.4,0.17,0.19,12.383900928792569,2720,516.8,6400,6399.999999999999
16000,0.4,0.19,0.17,12.383900928792569,3040,516.8000000000001,6400,6400
16500,0.4,0.17,0.19,12.383900928792569,2805,532.95,6600,6600
16500,0.4,0.19,0.17,12.383900928792569,3135,532.95,6600,6600
17000,0.4,0.17,0.19,12.383900928792569,2890,549.1,6800,6800
17000,0.4,0.19,0.17,12.383900928792569,3230,549.1,6800,6800
17500,0.4,0.17,0.19,12.383900928792569,2975,565.25,7000,6999.999999999999
17500,0.4,0.19,0.17,12.383900928792569,3325,565.25,7000,6999.999999999999
18000,0.4,0.17,0.19,12.383900928792569,3060,581.4,7200,7199.999999999999
18000,0.4,0.19,0.17,12.383900928792569,3420,581.4000000000001,7200,7200.000000000001
18500,0.4,0.17,0.19,12.383900928792569,3145,597.55,7400,7399.999999999999
18500,0.4,0.19,0.17,12.383900928792569,3515,597.5500000000001,7400,7400
19000,0.4,0.17,0.19,12.383900928792569,3230.0000000000005,613.7,7600,7600
19000,0.4,0.19,0.17,12.383900928792569,3610,613.7,7600,7600
19500,0.4,0.17,0.19,12.383900928792569,3315.0000000000005,629.8500000000001,7800,7800.000000000001
19500,0.4,0.19,0.17,12.383900928792569,3705,629.85,7800,7800
20000,0.4,0.17,0.19,12.383900928792569,3400.0000000000005,646.0000000000001,8000,8000.000000000001
20000,0.4,0.19,0.17,12.383900928792569,3800,646,8000,7999.999999999999
1000,0.4,0.23,0.14,12.422360248447204,230,32.2,400,400
1500,0.4,0.23,0.14,12.422360248447204,345,48.300000000000004,600,600
2000,0.4,0.23,0.14,12.422360248447204,460,64.4,800,800
2500,0.4,0.23,0.14,12.422360248447204,575,80.50000000000001,1000,1000.0000000000001
3000,0.4,0.23,0.14,12.422360248447204,690,96.60000000000001,1200,1200
3500,0.4,0.23,0.14,12.422360248447204,805,112.70000000000002,1400,1400
4000,0.4,0.23,0.14,12.422360248447204,920,128.8,1600,1600
4500,0.4,0.23,0.14,12.422360248447204,1035,144.9,1800,1799.9999999999998
5000,0.4,0.23,0.14,12.422360248447204,1150,161.00000000000003,2000,2000.0000000000002
5500,0.4,0.23,0.14,12.422360248447204,1265,177.10000000000002,2200,2200
6000,0.4,0.23,0.14,12.422360248447204,1380,193.20000000000002,2400,2400
6500,0.4,0.23,0.14,12.422360248447204,1495,209.3,2600,2600
7000,0.4,0.23,0.14,12.422360248447204,1610,225.40000000000003,2800,2800
7500,0.4,0.23,0.14,12.422360248447204,1725,241.50000000000003,3000,3000
8000,0.4,0.23,0.14,12.422360248447204,1840,257.6,3200,3200
8500,0.4,0.23,0.14,12.422360248447204,1955,273.70000000000005,3400,3400
9000,0.4,0.23,0.14,12.422360248447204,2070,289.8,3600,3599.9999999999995
9500,0.4,0.23,0.14,12.422360248447204,2185,305.90000000000003,3800,3800
10000,0.4,0.23,0.14,12.422360248447204,2300,322.00000000000006,4000,4000.0000000000005
10500,0.4,0.23,0.14,12.422360248447204,2415,338.1,4200,4200
11000,0.4,0.23,0.14,12.422360248447204,2530,354.20000000000005,4400,4400
11500,0.4,0.23,0.14,12.422360248447204,2645,370.3,4600,4600
12000,0.4,0.23,0.14,12.422360248447204,2760,386.40000000000003,4800,4800
12500,0.4,0.23,0.14,12.422360248447204,2875,402.50000000000006,5000,5000
13000,0.4,0.23,0.14,12.422360248447204,2990,418.6,5200,5200
13500,0.4,0.23,0.14,12.422360248447204,3105,434.70000000000005,5400,5400
14000,0.4,0.23,0.14,12.422360248447204,3220,450.80000000000007,5600,5600
14500,0.4,0.23,0.14,12.422360248447204,3335,466.90000000000003,5800,5800
15000,0.4,0.23,0.14,12.422360248447204,3450,483.00000000000006,6000,6000
15500,0.4,0.23,0.14,12.422360248447204,3565,499.1,6200,6200
16000,0.4,0.23,0.14,12.422360248447204,3680,515.2,6400,6400
16500,0.4,0.23,0.14,12.422360248447204,3795,531.3000000000001,6600,6600
17000,0.4,0.23,0.14,12.422360248447204,3910,547.4000000000001,6800,6800
17500,0.4,0.23,0.14,12.422360248447204,4025,563.5,7000,6999.999999999999
18000,0.4,0.23,0.14,12.422360248447204,4140,579.6,7200,7199.999999999999
18500,0.4,0.23,0.14,12.422360248447204,4255,595.7,7400,7400
19000,0.4,0.23,0.14,12.422360248447204,4370,611.8000000000001,7600,7600
19500,0.4,0.23,0.14,12.422360248447204,4485,627.9000000000001,7800,7800
20000,0.4,0.23,0.14,12.422360248447204,4600,644.0000000000001,8000,8000.000000000001
1000,0.5,0.2,0.2,12.499999999999998,200,40,500,499.99999999999994
1000,0.6,0.24000000000000002,0.2,12.499999999999998,240.00000000000003,48.00000000000001,600,600
1500,0.5,0.2,0.2,12.499999999999998,300,60,750,749.9999999999999
1500,0.6,0.24000000000000002,0.2,12.499999999999998,360,72,900,899.9999999999999
2000,0.5,0.2,0.2,12.499999999999998,400,80,1000,999.9999999999999
2000,0.6,0.24000000000000002,0.2,12.499999999999998,480.00000000000006,96.00000000000001,1200,1200
2500,0.5,0.2,0.2,12.499999999999998,500,100,1250,1249.9999999999998
2500,0.6,0.24000000000000002,0.2,12.499999999999998,600,120,1500,1499.9999999999998
3000,0.5,0.2,0.2,12.499999999999998,600,120,1500,1499.9999999999998
3000,0.6,0.24000000000000002,0.2,12.499999999999998,720,144,1800,1799.9999999999998
3500,0.5,0.2,0.2,12.499999999999998,700,140,1750,1749.9999999999998
3500,0.6,0.24000000000000002,0.2,12.499999999999998,840.0000000000001,168.00000000000003,2100,2100
4000,0.5,0.2,0.2,12.499999999999998,800,160,2000,1999.9999999999998
4000,0.6,0.24000000000000002,0.2,12.499999999999998,960.0000000000001,192.00000000000003,2400,2400
4500,0.5,0.2,0.2,12.499999999999998,900,180,2250,2249.9999999999995
4500,0.6,0.24000000000000002,0.2,12.499999999999998,1080,216,2700,2699.9999999999995
5000,0.5,0.2,0.2,12.499999999999998,1000,200,2500,2499.9999999999995
5000,0.6,0.24000000000000002,0.2,12.499999999999998,1200,240,3000,2999.9999999999995
5500,0.5,0.2,0.2,12.499999999999998,1100,220,2750,2749.9999999999995
5500,0.6,0.24000000000000002,0.2,12.499999999999998,1320,264,3300,3299.9999999999995
6000,0.5,0.2,0.2,12.499999999999998,1200,240,3000,2999.9999999999995
6000,0.6,0.24000000000000002,0.2,12.499999999999998,1440,288,3600,3599.9999999999995
6500,0.5,0.2,0.2,12.499999999999998,1300,260,3250,3249.9999999999995
6500,0.6,0.24000000000000002,0.2,12.499999999999998,1560.0000000000002,312.00000000000006,3900,3900
7000,0.5,0.2,0.2,12.499999999999998,1400,280,3500,3499.9999999999995
7000,0.6,0.24000000000000002,0.2,12.499999999999998,1680.0000000000002,336.00000000000006,4200,4200
7500,0.5,0.2,0.2,12.499999999999998,1500,300,3750,3749.9999999999995
7500,0.6,0.24000000000000002,0.2,12.499999999999998,1800.0000000000002,360.00000000000006,4500,4500
8000,0.5,0.2,0.2,12.499999999999998,1600,320,4000,3999.9999999999995
8000,0.6,0.24000000000000002,0.2,12.499999999999998,1920.0000000000002,384.00000000000006,4800,4800
8500,0.5,0.2,0.2,12.499999999999998,1700,340,4250,4249.999999999999
8500,0.6,0.24000000000000002,0.2,12.499999999999998,2040.0000000000002,408.00000000000006,5100,5100
9000,0.5,0.2,0.2,12.499999999999998,1800,360,4500,4499.999999999999
9000,0.6,0.24000000000000002,0.2,12.499999999999998,2160,432,5400,5399.999999999999
9500,0.5,0.2,0.2,12.499999999999998,1900,380,4750,4749.999999999999
9500,0.6,0.24000000000000002,0.2,12.499999999999998,2280,456,5700,5699.999999999999
10000,0.5,0.2,0.2,12.499999999999998,2000,400,5000,4999.999999999999
10000,0.6,0.24000000000000002,0.2,12.499999999999998,2400,480,6000,5999.999999999999
10500,0.5,0.2,0.2,12.499999999999998,2100,420,5250,5249.999999999999
10500,0.6,0.24000000000000002,0.2,12.499999999999998,2520,504,6300,6299.999999999999
11000,0.5,0.2,0.2,12.499999999999998,2200,440,5500,5499.999999999999
11000,0.6,0.24000000000000002,0.2,12.499999999999998,2640,528,6600,6599.999999999999
11500,0.5,0.2,0.2,12.499999999999998,2300,460,5750,5749.999999999999
11500,0.6,0.24000000000000002,0.2,12.499999999999998,2760,552,6900,6899.999999999999
12000,0.5,0.2,0.2,12.499999999999998,2400,480,6000,5999.999999999999
12000,0.6,0.24000000000000002,0.2,12.499999999999998,2880,576,7200,7199.999999999999
12500,0.5,0.2,0.2,12.499999999999998,2500,500,6250,6249.999999999999
12500,0.6,0.24000000000000002,0.2,12.499999999999998,3000.0000000000005,600.0000000000001,7500,7500
13000,0.5,0.2,0.2,12.499999999999998,2600,520,6500,6499.999999999999
13000,0.6,0.24000000000000002,0.2,12.499999999999998,3120.0000000000005,624.0000000000001,7800,7800
13500,0.5,0.2,0.2,12.499999999999998,2700,540,6750,6749.999999999999
13500,0.6,0.24000000000000002,0.2,12.499999999999998,3240.0000000000005,648.0000000000001,8100,8100
14000,0.5,0.2,0.2,12.499999999999998,2800,560,7000,6999.999999999999
14000,0.6,0.24000000000000002,0.2,12.499999999999998,3360.0000000000005,672.0000000000001,8400,8400
14500,0.5,0.2,0.2,12.499999999999998,2900,580,7250,7249.999999999999
14500,0.6,0.24000000000000002,0.2,12.499999999999998,3480.0000000000005,696.0000000000001,8700,8700
15000,0.5,0.2,0.2,12.499999999999998,3000,600,7500,7499.999999999999
15000,0.6,0.24000000000000002,0.2,12.499999999999998,3600.0000000000005,720.0000000000001,9000,9000
15500,0.5,0.2,0.2,12.499999999999998,3100,620,7750,7749.999999999999
15500,0.6,0.24000000000000002,0.2,12.499999999999998,3720.0000000000005,744.0000000000001,9300,9300
16000,0.5,0.2,0.2,12.499999999999998,3200,640,8000,7999.999999999999
16000,0.6,0.24000000000000002,0.2,12.499999999999998,3840.0000000000005,768.0000000000001,9600,9600
16500,0.5,0.2,0.2,12.499999999999998,3300,660,8250,8249.999999999998
16500,0.6,0.24000000000000002,0.2,12.499999999999998,3960.0000000000005,792.0000000000001,9900,9900
17000,0.5,0.2,0.2,12.499999999999998,3400,680,8500,8499.999999999998
17000,0.6,0.24000000000000002,0.2,12.499999999999998,4080.0000000000005,816.0000000000001,10200,10200
17500,0.5,0.2,0.2,12.499999999999998,3500,700,8750,8749.999999999998
17500,0.6,0.24000000000000002,0.2,12.499999999999998,4200,840,10500,10499.999999999998
18000,0.5,0.2,0.2,12.499999999999998,3600,720,9000,8999.999999999998
18000,0.6,0.24000000000000002,0.2,12.499999999999998,4320,864,10800,10799.999999999998
18500,0.5,0.2,0.2,12.499999999999998,3700,740,9250,9249.999999999998
18500,0.6,0.24000000000000002,0.2,12.499999999999998,4440,888,11100,11099.999999999998
19000,0.5,0.2,0.2,12.499999999999998,3800,760,9500,9499.999999999998
19000,0.6,0.24000000000000002,0.2,12.499999999999998,4560,912,11400,11399.999999999998
19500,0.5,0.2,0.2,12.499999999999998,3900,780,9750,9749.999999999998
19500,0.6,0.24000000000000002,0.2,12.499999999999998,4680,936,11700,11699.999999999998
20000,0.5,0.2,0.2,12.499999999999998,4000,800,10000,9999.999999999998
20000,0.6,0.24000000000000002,0.2,12.499999999999998,4800,960,12000,11999.999999999998
1000,0.4,0.16,0.2,12.5,160,32,400,400
1000,0.4,0.2,0.16,12.5,200,32,400,400
1000,0.5,0.25,0.16,12.5,250,40,500,500
1000,0.6,0.3,0.16,12.5,300,48,600,600
1000,0.7000000000000001,0.28,0.2,12.5,280,56,700.0000000000001,700
1500,0.4,0.16,0.2,12.5,240,48,600,600
1500,0.4,0.2,0.16,12.5,300,48,600,600
1500,0.5,0.25,0.16,12.5,375,60,750,750
1500,0.6,0.3,0.16,12.5,450,72,900,900
1500,0.7000000000000001,0.28,0.2,12.5,420.00000000000006,84.00000000000001,1050,1050.0000000000002
2000,0.4,0.16,0.2,12.5,320,64,800,800
2000,0.4,0.2,0.16,12.5,400,64,800,800
2000,0.5,0.25,0.16,12.5,500,80,1000,1000
2000,0.6,0.3,0.16,12.5,600,96,1200,1200
2000,0.7000000000000001,0.28,0.2,12.5,560,112,1400.0000000000002,1400
2500,0.4,0.16,0.2,12.5,400,80,1000,1000
2500,0.4,0.2,0.16,12.5,500,80,1000,1000
2500,0.5,0.25,0.16,12.5,625,100,1250,1250
2500,0.6,0.3,0.16,12.5,750,120,1500,1500
2500,0.7000000000000001,0.28,0.2,12.5,700.0000000000001,140.00000000000003,1750.0000000000002,1750.0000000000005
3000,0.4,0.16,0.2,12.5,480,96,1200,1200
3000,0.4,0.2,0.16,12.5,600,96,1200,1200
3000,0.5,0.25,0.16,12.5,750,120,1500,1500
3000,0.6,0.3,0.16,12.5,900,144,1800,1800
3000,0.7000000000000001,0.28,0.2,12.5,840.0000000000001,168.00000000000003,2100,2100.0000000000005
3500,0.4,0.16,0.2,12.5,560,112,1400,1400
3500,0.4,0.2,0.16,12.5,700,112,1400,1400
3500,0.5,0.25,0.16,12.5,875,140,1750,1750
3500,0.6,0.3,0.16,12.5,1050,168,2100,2100
3500,0.7000000000000001,0.28,0.2,12.5,980.0000000000001,196.00000000000003,2450.0000000000005,2450.0000000000005
4000,0.4,0.16,0.2,12.5,640,128,1600,1600
4000,0.4,0.2,0.16,12.5,800,128,1600,1600
4000,0.5,0.25,0.16,12.5,1000,160,2000,2000
4000,0.6,0.3,0.16,12.5,1200,192,2400,2400
4000,0.7000000000000001,0.28,0.2,12.5,1120,224,2800.0000000000005,2800
4500,0.4,0.16,0.2,12.5,720,144,1800,1800
4500,0.4,0.2,0.16,12.5,900,144,1800,1800
4500,0.5,0.25,0.16,12.5,1125,180,2250,2250
4500,0.6,0.3,0.16,12.5,1350,216,2700,2700
4500,0.7000000000000001,0.28,0.2,12.5,1260.0000000000002,252.00000000000006,3150.0000000000005,3150.000000000001
5000,0.4,0.16,0.2,12.5,800,160,2000,2000
5000,0.4,0.2,0.16,12.5,1000,160,2000,2000
5000,0.5,0.25,0.16,12.5,1250,200,2500,2500
5000,0.6,0.3,0.16,12.5,1500,240,3000,3000
5000,0.7000000000000001,0.28,0.2,12.5,1400.0000000000002,280.00000000000006,3500.0000000000005,3500.000000000001
5500,0.4,0.16,0.2,12.5,880,176,2200,2200
5500,0.4,0.2,0.16,12.5,1100,176,2200,2200
5500,0.5,0.25,0.16,12.5,1375,220,2750,2750
5500,0.6,0.3,0.16,12.5,1650,264,3300,3300
5500,0.7000000000000001,0.28,0.2,12.5,1540.0000000000002,308.00000000000006,3850.0000000000005,3850.000000000001
6000,0.4,0.16,0.2,12.5,960,192,2400,2400
6000,0.4,0.2,0.16,12.5,1200,192,2400,2400
6000,0.5,0.25,0.16,12.5,1500,240,3000,3000
6000,0.6,0.3,0.16,12.5,1800,288,3600,3600
6000,0.7000000000000001,0.28,0.2,12.5,1680.0000000000002,336.00000000000006,4200,4200.000000000001
6500,0.4,0.16,0.2,12.5,1040,208,2600,2600
6500,0.4,0.2,0.16,12.5,1300,208,2600,2600
6500,0.5,0.25,0.16,12.5,1625,260,3250,3250
6500,0.6,0.3,0.16,12.5,1950,312,3900,3900
6500,0.7000000000000001,0.28,0.2,12.5,1820.0000000000002,364.00000000000006,4550,4550.000000000001
7000,0.4,0.16,0.2,12.5,1120,224,2800,2800
7000,0.4,0.2,0.16,12.5,1400,224,2800,2800
7000,0.5,0.25,0.16,12.5,1750,280,3500,3500
7000,0.6,0.3,0.16,12.5,2100,336,4200,4200
7000,0.7000000000000001,0.28,0.2,12.5,1960.0000000000002,392.00000000000006,4900.000000000001,4900.000000000001
7500,0.4,0.16,0.2,12.5,1200,240,3000,3000
7500,0.4,0.2,0.16,12.5,1500,240,3000,3000
7500,0.5,0.25,0.16,12.5,1875,300,3750,3750
7500,0.6,0.3,0.16,12.5,2250,360,4500,4500
7500,0.7000000000000001,0.28,0.2,12.5,2100,420,5250.000000000001,5250
8000,0.4,0.16,0.2,12.5,1280,256,3200,3200
8000,0.4,0.2,0.16,12.5,1600,256,3200,3200
8000,0.5,0.25,0.16,12.5,2000,320,4000,4000
8000,0.6,0.3,0.16,12.5,2400,384,4800,4800
8000,0.7000000000000001,0.28,0.2,12.5,2240,448,5600.000000000001,5600
8500,0.4,0.16,0.2,12.5,1360,272,3400,3400
8500,0.4,0.2,0.16,12.5,1700,272,3400,3400
8500,0.5,0.25,0.16,12.5,2125,340,4250,4250
8500,0.6,0.3,0.16,12.5,2550,408,5100,5100
8500,0.7000000000000001,0.28,0.2,12.5,2380,476,5950.000000000001,5950
9000,0.4,0.16,0.2,12.5,1440,288,3600,3600
9000,0.4,0.2,0.16,12.5,1800,288,3600,3600
9000,0.5,0.25,0.16,12.5,2250,360,4500,4500
9000,0.6,0.3,0.16,12.5,2700,432,5400,5400
9000,0.7000000000000001,0.28,0.2,12.5,2520.0000000000005,504.0000000000001,6300.000000000001,6300.000000000002
9500,0.4,0.16,0.2,12.5,1520,304,3800,3800
9500,0.4,0.2,0.16,12.5,1900,304,3800,3800
9500,0.5,0.25,0.16,12.5,2375,380,4750,4750
9500,0.6,0.3,0.16,12.5,2850,456,5700,5700
9500,0.7000000000000001,0.28,0.2,12.5,2660.0000000000005,532.0000000000001,6650.000000000001,6650.000000000002
10000,0.4,0.16,0.2,12.5,1600,320,4000,4000
10000,0.4,0.2,0.16,12.5,2000,320,4000,4000
10000,0.5,0.25,0.16,12.5,2500,400,5000,5000
10000,0.6,0.3,0.16,12.5,3000,480,6000,6000
10000,0.7000000000000001,0.28,0.2,12.5,2800.0000000000005,560.0000000000001,7000.000000000001,7000.000000000002
10500,0.4,0.16,0.2,12.5,1680,336,4200,4200
10500,0.4,0.2,0.16,12.5,2100,336,4200,4200
10500,0.5,0.25,0.16,12.5,2625,420,5250,5250
10500,0.6,0.3,0.16,12.5,3150,504,6300,6300
10500,0.7000000000000001,0.28,0.2,12.5,2940.0000000000005,588.0000000000001,7350.000000000001,7350.000000000002
11000,0.4,0.16,0.2,12.5,1760,352,4400,4400
11000,0.4,0.2,0.16,12.5,2200,352,4400,4400
11000,0.5,0.25,0.16,12.5,2750,440,5500,5500
11000,0.6,0.3,0.16,12.5,3300,528,6600,6600
11000,0.7000000000000001,0.28,0.2,12.5,3080.0000000000005,616.0000000000001,7700.000000000001,7700.000000000002
11500,0.4,0.16,0.2,12.5,1840,368,4600,4600
11500,0.4,0.2,0.16,12.5,2300,368,4600,4600
11500,0.5,0.25,0.16,12.5,2875,460,5750,5750
11500,0.6,0.3,0.16,12.5,3450,552,6900,6900
11500,0.7000000000000001,0.28,0.2,12.5,3220.0000000000005,644.0000000000001,8050.000000000001,8050.000000000002
12000,0.4,0.16,0.2,12.5,1920,384,4800,4800
12000,0.4,0.2,0.16,12.5,2400,384,4800,4800
12000,0.5,0.25,0.16,12.5,3000,480,6000,6000
12000,0.6,0.3,0.16,12.5,3600,576,7200,7200
12000,0.7000000000000001,0.28,0.2,12.5,3360.0000000000005,672.0000000000001,8400,8400.000000000002
12500,0.4,0.16,0.2,12.5,2000,400,5000,5000
12500,0.4,0.2,0.16,12.5,2500,400,5000,5000
12500,0.5,0.25,0.16,12.5,3125,500,6250,6250
12500,0.6,0.3,0.16,12.5,3750,600,7500,7500
12500,0.7000000000000001,0.28,0.2,12.5,3500.0000000000005,700.0000000000001,8750,8750.000000000002
13000,0.4,0.16,0.2,12.5,2080,416,5200,5200
13000,0.4,0.2,0.16,12.5,2600,416,5200,5200
13000,0.5,0.25,0.16,12.5,3250,520,6500,6500
13000,0.6,0.3,0.16,12.5,3900,624,7800,7800
13000,0.7000000000000001,0.28,0.2,12.5,3640.0000000000005,728.0000000000001,9100,9100.000000000002
13500,0.4,0.16,0.2,12.5,2160,432,5400,5400
13500,0.4,0.2,0.16,12.5,2700,432,5400,5400
13500,0.5,0.25,0.16,12.5,3375,540,6750,6750
13500,0.6,0.3,0.16,12.5,4050,648,8100,8100
13500,0.7000000000000001,0.28,0.2,12.5,3780.0000000000005,756.0000000000001,9450,9450.000000000002
14000,0.4,0.16,0.2,12.5,2240,448,5600,5600
14000,0.4,0.2,0.16,12.5,2800,448,5600,5600
14000,0.5,0.25,0.16,12.5,3500,560,7000,7000
14000,0.6,0.3,0.16,12.5,4200,672,8400,8400
14000,0.7000000000000001,0.28,0.2,12.5,3920.0000000000005,784.0000000000001,9800.000000000002,9800.000000000002
14500,0.4,0.16,0.2,12.5,2320,464,5800,5800
14500,0.4,0.2,0.16,12.5,2900,464,5800,5800
14500,0.5,0.25,0.16,12.5,3625,580,7250,7250
